,id,location,created_at,username,,following,followers,retweetcount,favorite,text
90,1.57E+18,,9/25/22 19:25,onthevergetime,,888,549,0,0,"@kc2fargo As of today, I think GOP take AZ, NV, GA, PA Senate seats. I think the Dems played abortion to early. Also, for all of the talk about â€œbadâ€ GOP candidates, Dems arenâ€™t much better and inflation/economy matter. I would not have said this last week and may not say it next week."
91,1.57E+18,,9/25/22 19:24,PatriziaLauren,,675,131,1,1,"@LivePDDave1 Indeed 
Fetterman vs Oz for Senate in Pa.

Trafalgar has them within 2 and that was last week.

The blowhards are calling 6"
92,1.57E+18,"california, usa",9/25/22 19:17,drmassee,,3818,3044,0,0,John Fetterman Is a Radical Leftist â€” When Will Pa. Find Out? https://t.co/yQYXRjWDcW
93,1.57E+18," smalltown , pennsylvania",9/25/22 19:16,FIxHarrisburg,,657,299,10,0,"""The time between the end of voting &amp; the release of unofficial results 'is one of the most precarious time periods for the spread of election myths &amp; disinformation.'"" PA was an epicenter of misinformation in 2022. Election officials begged for a solution
https://t.co/M0wXr7K6mq"
94,1.57E+18,,9/25/22 19:15,ConfedQuarrels,,232,1503,0,0,"John Fetterman Is a Radical Leftist â€” When Will Pa. Find Out? | Newsmax

https://t.co/671HvC32yb"
95,1.57E+18,,9/25/22 19:14,marianapeba,,93,31,0,0,"@AaronParnas Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL"
96,1.57E+18,,9/25/22 19:13,marianapeba,,93,31,0,0,"@DemsAbroad @Nope50998430 @PalmerReport Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL"
97,1.57E+18,chicago,9/25/22 19:12,scout_arch,,2238,1816,35,0,"In 3 recent polls of PA gov race, Mastriano's net favorability is ~35 points worse than Shapiro's.

In PA Senate (Oz), the gap is 21-28 points.

In MI gov (Dixon): 28 points

Also double digits in AZ and OH.

Less pronounced in GA and NH.

https://t.co/lPBSytsjle"
98,1.57E+18,"delaware/pennsylvania, usa",9/25/22 19:08,NRPitter,,2997,888,1429,0,"How we can stop Dr. Oz + the GOP from passing a national abortion ban?? 

It all comes down to PA

I will *proudly* stand up to defend women's reproductive freedom.
https://t.co/86uFW5uYdj"
99,1.57E+18,,9/25/22 19:05,BonnieRawson4,,3663,1907,1429,0,"How we can stop Dr. Oz + the GOP from passing a national abortion ban?? 

It all comes down to PA

I will *proudly* stand up to defend women's reproductive freedom.
https://t.co/86uFW5uYdj"
100,1.57E+18,"tempe, az",9/25/22 19:00,PrincessLegacy_,,33,92,0,0,Oz sits in his New Jersey mansion running for PA senate???  makes me so salty
101,1.57E+18,,9/25/22 18:58,HelOperNoc300,,4989,4299,5,0,"According to data from Google, here's where @Senate_Fund focused their digital political ad spending over the past week (&amp; the change from the week prior):

Sept 18 - Sept 24

WI - $249K (ðŸ¡¶ $18K)
NC - $203K (ðŸ¡µ $67K)
PA - $163K (ðŸ¡µ $17K)
OH - $159K (flat)
NV - $72K (ðŸ¡¶ $8K) https://t.co/FxgqzeiTBc"
102,1.57E+18,,9/25/22 18:54,kathykrobot,,1143,78,0,0,John Fetterman Is a Radical Leftist â€” When Will Pa. Find Out? | https://t.co/W9hr1ploUG https://t.co/31qHdJbbdC
103,1.57E+18,"north west, pa. ",9/25/22 18:52,janetwolkiewicz,,292,136,0,0,"@PhilopalS @seafocks @DrOz There's your liar, and now he's lied about his health. 
https://t.co/8yjekCIkDx"
104,1.57E+18," bigcity , pa",9/25/22 18:51,mpinsley,,3582,5709,0,0,"I'm so proud to be endorsed by @PennaNurses!

Healthcare is the largest industry in PA and in the district, and we have thousands of nurses that work tirelessly to keep our community healthy. I'm excited and ready to represent them in the State Senate! https://t.co/Md5mQaQXkZ"
105,1.57E+18,san francisco voter,9/25/22 18:50,nyx_erebus,,5000,832,1429,0,"How we can stop Dr. Oz + the GOP from passing a national abortion ban?? 

It all comes down to PA

I will *proudly* stand up to defend women's reproductive freedom.
https://t.co/86uFW5uYdj"
106,1.57E+18,"north west, pa. ",9/25/22 18:50,janetwolkiewicz,,292,136,0,0,@MontyBoa99 @DrOz https://t.co/8yjekCIkDx
107,1.57E+18,,9/25/22 18:50,binney_z,,302,1126,34,0,"Don't send money to a guy who's going to lose to Marjorie Taylor Greene by 20 points. Send it to someone in a winnable Senate race (WI, NV, PA, AZ, NH, maybe FL/NC), or send it to a candidate for governor or sec of state who's running a winnable race against an election denier. https://t.co/Tjp9F3kEyX"
108,1.57E+18,"pennsylvania, usa",9/25/22 18:49,58Browny,,328,28,0,0,John Fetterman Is a Radical Leftist â€” When Will Pa. Find Out? https://t.co/0Orz1BR23C
109,1.57E+18,"north west, pa. ",9/25/22 18:48,janetwolkiewicz,,292,136,0,0,@JohnFetterman https://t.co/8yjekCISt5
110,1.57E+18,"california, usa",9/25/22 18:48,truckdog3170,,531,216,0,0,Pa. Beware of Fetterman.   https://t.co/oDMT2g8Vmz
111,1.57E+18,"hartford, ct",9/25/22 18:46,tocic001,,4735,4375,109,0,"Democratic PA Senate candidate @JohnFetterman in Philly today getting a big Black and female crowd. Fetterman talked about having a stroke, responding to opponent Dr. Oz saying he's unfit. Supporters seemed more concerned about abortion and voting rights than Fetterman's health."
112,1.57E+18,,9/25/22 18:43,SpeaksAthena,,2959,2887,1429,0,"How we can stop Dr. Oz + the GOP from passing a national abortion ban?? 

It all comes down to PA

I will *proudly* stand up to defend women's reproductive freedom.
https://t.co/86uFW5uYdj"
113,1.57E+18,,9/25/22 18:41,RosietheRivet12,,501,120,0,1,@JoshShapiroPA Yes- let's talk about the kids...https://t.co/QoINqhcuMq
114,1.57E+18,ca,9/25/22 18:40,dank1j,,542,329,1003,0,"PA Democrat John Fetterman has a long history of not paying taxes. Dozens of liens. More than $25k owed. Big supporter of public schools, but school district had to sue him for unpaid tax bills. From 2016: https://t.co/lILw5q7kOH  And today: https://t.co/8ehWpWsYYK"
115,1.57E+18,ðÿ’«ðÿœµðÿœ²ðÿœžðÿœœ   arizona,9/25/22 18:38,AZGQPstinks,,9024,9005,1429,0,"How we can stop Dr. Oz + the GOP from passing a national abortion ban?? 

It all comes down to PA

I will *proudly* stand up to defend women's reproductive freedom.
https://t.co/86uFW5uYdj"
116,1.57E+18,wuhan lab #2,9/25/22 18:34,ff_many,,476,209,1003,0,"PA Democrat John Fetterman has a long history of not paying taxes. Dozens of liens. More than $25k owed. Big supporter of public schools, but school district had to sue him for unpaid tax bills. From 2016: https://t.co/lILw5q7kOH  And today: https://t.co/8ehWpWsYYK"
117,1.57E+18,jacmel,9/25/22 18:33,ZantrayAyiti,,428,351,0,3,"SenatÃ¨ Joseph Lambert di lap vin ak yon rezolisyon,pwopoze yon nouvo gouvÃ¨nman,sa gen 8 jou depil te di sa pÃ¨sonn pa janm tandel ankÃ² paske patwonl(blan an) dilâ€shut the fuck up filthy niggerâ€depi lÃ¨ a li rantre nan twoulðŸ¤” https://t.co/lRJ41HEzQl"
118,1.57E+18,georgia,9/25/22 18:33,dlk30519,,1332,1111,1003,0,"PA Democrat John Fetterman has a long history of not paying taxes. Dozens of liens. More than $25k owed. Big supporter of public schools, but school district had to sue him for unpaid tax bills. From 2016: https://t.co/lILw5q7kOH  And today: https://t.co/8ehWpWsYYK"
119,1.57E+18,"grove city, pennsylvania",9/25/22 18:32,IsaacWillour,,831,294,0,4,Someone explain why every single negative ad in the PA Senate Race looks like it came from a fever dream.
120,1.57E+18,canada,9/25/22 18:29,Charles16158286,,347,37,154,0,"Oz is dangerous for women.  
Oz is dangerous for PA.  
Oz is a Trumper.
Even if he lived in PA he would suck.

Fetterman needs your help!

Help us GOTV for Fetterman to increase Senate seats &amp; codify Roe!

Chip in $10, $25, $50, $100, $250, $500 or more: 
https://t.co/Z3F4lTLVaa https://t.co/Ya7kgJgeaO"
121,1.57E+18,,9/25/22 18:28,Larsofhaus1,,4647,4170,1003,0,"PA Democrat John Fetterman has a long history of not paying taxes. Dozens of liens. More than $25k owed. Big supporter of public schools, but school district had to sue him for unpaid tax bills. From 2016: https://t.co/lILw5q7kOH  And today: https://t.co/8ehWpWsYYK"
122,1.57E+18,,9/25/22 18:23,BKrivatsy,,1012,641,5,0,"According to data from Google, here's where @Senate_Fund focused their digital political ad spending over the past week (&amp; the change from the week prior):

Sept 18 - Sept 24

WI - $249K (ðŸ¡¶ $18K)
NC - $203K (ðŸ¡µ $67K)
PA - $163K (ðŸ¡µ $17K)
OH - $159K (flat)
NV - $72K (ðŸ¡¶ $8K) https://t.co/FxgqzeiTBc"
123,1.57E+18,,9/25/22 18:22,marianapeba,,93,31,0,0,"@JoeBiden Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL"
124,1.57E+18," smalltown , usa",9/25/22 18:18,RRalstonAgile,,12855,16986,5,0,"According to data from Google, here's where @Senate_Fund focused their digital political ad spending over the past week (&amp; the change from the week prior):

Sept 18 - Sept 24

WI - $249K (ðŸ¡¶ $18K)
NC - $203K (ðŸ¡µ $67K)
PA - $163K (ðŸ¡µ $17K)
OH - $159K (flat)
NV - $72K (ðŸ¡¶ $8K) https://t.co/FxgqzeiTBc"
125,1.57E+18,,9/25/22 18:18,watts_judi,,423,92,10,0,@JonathanTamari A good spin. If heâ€™s healthy enough to be campaigning heâ€™s healthy enough to vote in the senate. The alternative would be disastrous for PA and the nation.
126,1.57E+18,"pittsdergh, pa",9/25/22 18:18,Thrash_Dragon,,3397,3469,0,1,"(Politics)

A new friend recently mentioned that John Fetterman (PA lieutenant governor running for senate) is ""Releasing dangerous prisoners"". Until I corrected them, they were unaware of the context behind his efforts at prison reform, just believed what his opponents said."
127,1.57E+18,,9/25/22 18:18,jgskiddos,,73,24,0,0,"@Dun_Yet_Are_You @Nancycone14 Grifters will keep grifting. Trump is desperate for money. I'm not sure that the RNC is helping him now. McConnell is throwing money at Vance, in Ohio. Mitch also yanked $$$ from Az and PA, as their Senate hopefuls are losing. Yay. ðŸ˜‚"
128,1.57E+18,in a van down by the river,9/25/22 18:17,premiercoro,,4267,1433,35,0,"In 3 recent polls of PA gov race, Mastriano's net favorability is ~35 points worse than Shapiro's.

In PA Senate (Oz), the gap is 21-28 points.

In MI gov (Dixon): 28 points

Also double digits in AZ and OH.

Less pronounced in GA and NH.

https://t.co/lPBSytsjle"
129,1.57E+18,eastern seaboard,9/25/22 18:14,DickCameron7,,554,337,0,1,"@JohnFetterman I was born in NYC, grew up in Northern New Jersey, and have lived in PA for the past 22 years. (Pgh &amp; Philly)
If we don't elect Fetterman to the Senate the Country will lose out incl. this great Commonwealth &amp; birthplace of the Nation.

Dr. Oz is Dr. NO https://t.co/2lFGznaWRN"
130,1.57E+18,,9/25/22 18:14,NastyOldWomyn,,2091,10521,5,0,"According to data from Google, here's where @Senate_Fund focused their digital political ad spending over the past week (&amp; the change from the week prior):

Sept 18 - Sept 24

WI - $249K (ðŸ¡¶ $18K)
NC - $203K (ðŸ¡µ $67K)
PA - $163K (ðŸ¡µ $17K)
OH - $159K (flat)
NV - $72K (ðŸ¡¶ $8K) https://t.co/FxgqzeiTBc"
131,1.57E+18,"new jersey, usa",9/25/22 18:11,chazoots,,1771,353,1003,0,"PA Democrat John Fetterman has a long history of not paying taxes. Dozens of liens. More than $25k owed. Big supporter of public schools, but school district had to sue him for unpaid tax bills. From 2016: https://t.co/lILw5q7kOH  And today: https://t.co/8ehWpWsYYK"
132,1.57E+18,,9/25/22 18:11,HelOperNoc300,,4989,4299,34,0,"Don't send money to a guy who's going to lose to Marjorie Taylor Greene by 20 points. Send it to someone in a winnable Senate race (WI, NV, PA, AZ, NH, maybe FL/NC), or send it to a candidate for governor or sec of state who's running a winnable race against an election denier. https://t.co/Tjp9F3kEyX"
133,1.57E+18,slc ,9/25/22 18:03,CoralReef84,,16377,14882,154,0,"Oz is dangerous for women.  
Oz is dangerous for PA.  
Oz is a Trumper.
Even if he lived in PA he would suck.

Fetterman needs your help!

Help us GOTV for Fetterman to increase Senate seats &amp; codify Roe!

Chip in $10, $25, $50, $100, $250, $500 or more: 
https://t.co/Z3F4lTLVaa https://t.co/Ya7kgJgeaO"
134,1.57E+18,minneapolis,9/25/22 18:03,Mojo70351087,,803,1582,154,0,"Oz is dangerous for women.  
Oz is dangerous for PA.  
Oz is a Trumper.
Even if he lived in PA he would suck.

Fetterman needs your help!

Help us GOTV for Fetterman to increase Senate seats &amp; codify Roe!

Chip in $10, $25, $50, $100, $250, $500 or more: 
https://t.co/Z3F4lTLVaa https://t.co/Ya7kgJgeaO"
135,1.57E+18,,9/25/22 18:02,commieresting,,3845,2429,34,0,"Don't send money to a guy who's going to lose to Marjorie Taylor Greene by 20 points. Send it to someone in a winnable Senate race (WI, NV, PA, AZ, NH, maybe FL/NC), or send it to a candidate for governor or sec of state who's running a winnable race against an election denier. https://t.co/Tjp9F3kEyX"
136,1.57E+18,,9/25/22 18:02,GeorgeMentz,,799,169783,0,0,John Fetterman Is a Radical Leftist â€” When Will Pa. Find Out? https://t.co/59zifUMmwb https://t.co/dP7f8RFuyx
137,1.57E+18,"hudson, co. area",9/25/22 18:01,smj32111,,1630,2501,154,0,"Oz is dangerous for women.  
Oz is dangerous for PA.  
Oz is a Trumper.
Even if he lived in PA he would suck.

Fetterman needs your help!

Help us GOTV for Fetterman to increase Senate seats &amp; codify Roe!

Chip in $10, $25, $50, $100, $250, $500 or more: 
https://t.co/Z3F4lTLVaa https://t.co/Ya7kgJgeaO"
138,1.57E+18,,9/25/22 17:59,NastyOldWomyn,,2091,10521,34,0,"Don't send money to a guy who's going to lose to Marjorie Taylor Greene by 20 points. Send it to someone in a winnable Senate race (WI, NV, PA, AZ, NH, maybe FL/NC), or send it to a candidate for governor or sec of state who's running a winnable race against an election denier. https://t.co/Tjp9F3kEyX"
139,1.57E+18,,9/25/22 17:58,GeorgeMentz,,799,169783,0,0,John Fetterman Is a Radical Leftist â€” When Will Pa. Find Out? https://t.co/ZdNLxYZtma
140,1.57E+18,"everywhere,usa",9/25/22 17:56,pmt0455,,685,846,159,0,"Weâ€™re the state Democratic Party in PA â€” Americaâ€™s #1 battleground.

We have a governor seat, senate seat, and legislature on the line in 2022, and we just endorsed @JoshShapiroPA to lead our ticket!

Can you RETWEET &amp; CHIP IN to keep Pennsylvania blue?
https://t.co/PgGjac6509"
141,1.57E+18,,9/25/22 17:56,thomas_vicnel,,2189,616,0,0,@CassyNenel Konpliman pou tout bÃ¨l volonte ou manifeste pouw pa lage batay pÃ¨p la senatÃ¨ Nenel Cassy
142,1.57E+18,"madison, wisconsin",9/25/22 17:55,atbozzo,,517,136,34,0,"Don't send money to a guy who's going to lose to Marjorie Taylor Greene by 20 points. Send it to someone in a winnable Senate race (WI, NV, PA, AZ, NH, maybe FL/NC), or send it to a candidate for governor or sec of state who's running a winnable race against an election denier. https://t.co/Tjp9F3kEyX"
143,1.57E+18,ca,9/25/22 17:54,time4kind,,36524,33223,8,0,"Mandela Barnes in Wisconsin, Cheri Beasley in North Carolina, Val Demings in Florida, Tim Ryan in Ohio, and Fetterman in PA are all Democratic nominees for U.S. Senate. [I google their name &amp; actblue to help.] https://t.co/UqYzGGiWQh"
144,1.57E+18,"madison, wisconsin",9/25/22 17:54,atbozzo,,517,136,2,0,"@schlagteslinks Listen folks. Don't read this as ""Ron Johnson is gonna win,"" read it as, ""Mandela Barnes need more donations than anybody."" For D's to seriously take Senate, need to hold NH, NV, AZ, GA(!), and three of PA, NC, WI (or OH, FL, weak). Besides PA, NC and WI are main chances (50-50)."
145,1.57E+18,"everywhere,usa",9/25/22 17:52,pmt0455,,685,846,4,0,"""I don't know what the average Erie County voter would have in common with Dr. Oz or what Dr. Oz would have in common with themâ€ #PASEN
https://t.co/jgnljjUh1I"
146,1.57E+18,nj,9/25/22 17:50,klhoughton,,1670,746,2,0,"@schlagteslinks Listen folks. Don't read this as ""Ron Johnson is gonna win,"" read it as, ""Mandela Barnes need more donations than anybody."" For D's to seriously take Senate, need to hold NH, NV, AZ, GA(!), and three of PA, NC, WI (or OH, FL, weak). Besides PA, NC and WI are main chances (50-50)."
147,1.57E+18,,9/25/22 17:49,LindaSSmith10,,150,28,35,0,"In 3 recent polls of PA gov race, Mastriano's net favorability is ~35 points worse than Shapiro's.

In PA Senate (Oz), the gap is 21-28 points.

In MI gov (Dixon): 28 points

Also double digits in AZ and OH.

Less pronounced in GA and NH.

https://t.co/lPBSytsjle"
148,1.57E+18,liberal hell,9/25/22 17:48,SandieBellz,,481,289,1003,0,"PA Democrat John Fetterman has a long history of not paying taxes. Dozens of liens. More than $25k owed. Big supporter of public schools, but school district had to sue him for unpaid tax bills. From 2016: https://t.co/lILw5q7kOH  And today: https://t.co/8ehWpWsYYK"
149,1.57E+18,nj,9/25/22 17:48,klhoughton,,1670,746,34,0,"Don't send money to a guy who's going to lose to Marjorie Taylor Greene by 20 points. Send it to someone in a winnable Senate race (WI, NV, PA, AZ, NH, maybe FL/NC), or send it to a candidate for governor or sec of state who's running a winnable race against an election denier. https://t.co/Tjp9F3kEyX"
150,1.57E+18,socal,9/25/22 17:48,regibonn,,1087,69,0,0,Proposed bill in PA state senate would require drivers to pay turnpike fees before registering car #SmartNews  https://t.co/xoqdiRrThs
151,1.57E+18,,9/25/22 17:48,ResearchBuzz,,3733,5951,0,1,"Washington Post: The Fetterman-Oz meme campaign, illustrated - https://t.co/gfIC0U7Ao7 #politics #InternetCulture #memes"
152,1.57E+18,"snake island, ukraine",9/25/22 17:47,MiscreantAs,,186,174,1003,0,"PA Democrat John Fetterman has a long history of not paying taxes. Dozens of liens. More than $25k owed. Big supporter of public schools, but school district had to sue him for unpaid tax bills. From 2016: https://t.co/lILw5q7kOH  And today: https://t.co/8ehWpWsYYK"
153,1.57E+18,louisiana ,9/25/22 17:47,pedsscrub,,7303,6647,1003,0,"PA Democrat John Fetterman has a long history of not paying taxes. Dozens of liens. More than $25k owed. Big supporter of public schools, but school district had to sue him for unpaid tax bills. From 2016: https://t.co/lILw5q7kOH  And today: https://t.co/8ehWpWsYYK"
154,1.57E+18,flyover country,9/25/22 17:47,prontoarancia,,2470,1155,1003,0,"PA Democrat John Fetterman has a long history of not paying taxes. Dozens of liens. More than $25k owed. Big supporter of public schools, but school district had to sue him for unpaid tax bills. From 2016: https://t.co/lILw5q7kOH  And today: https://t.co/8ehWpWsYYK"
155,1.57E+18,soviet florida,9/25/22 17:45,OdoyleCharlotte,,9318,8490,154,0,"Oz is dangerous for women.  
Oz is dangerous for PA.  
Oz is a Trumper.
Even if he lived in PA he would suck.

Fetterman needs your help!

Help us GOTV for Fetterman to increase Senate seats &amp; codify Roe!

Chip in $10, $25, $50, $100, $250, $500 or more: 
https://t.co/Z3F4lTLVaa https://t.co/Ya7kgJgeaO"
156,1.57E+18,"hartford, ct",9/25/22 17:45,LowHangingFrui8,,62,192,0,0,"@StuShoes18 @IAPolls2022 Which competitive senate seats do you think Dems will win?  I say NH, AZ, and PA.  But that will result in a 51-49 R senate."
157,1.57E+18,shingletown ca,9/25/22 17:44,LindaLeeKing,,25089,35267,1,0,Some activists and Democratic elected officials want to see more reach from John Fetterman in Philadelphia https://t.co/qTzUN3bOEm
158,1.57E+18,socal,9/25/22 17:41,xbradtc,,1416,2156,1003,0,"PA Democrat John Fetterman has a long history of not paying taxes. Dozens of liens. More than $25k owed. Big supporter of public schools, but school district had to sue him for unpaid tax bills. From 2016: https://t.co/lILw5q7kOH  And today: https://t.co/8ehWpWsYYK"
