,id,concatenated,created_at,username,,following,followers,retweetcount,favorite,text,location
4204,1.57E+18,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceÃ¢â‚¬Â¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, NewtÃ¢â‚¬â„¢s an idiot. https://t.co/lw0ISbQzcejoliet, il",9/26/22 22:15,Sylvaners,,11066,10753,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceÃ¢â‚¬Â¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, NewtÃ¢â‚¬â„¢s an idiot. https://t.co/lw0ISbQzce","joliet, il"
4205,1.57E+18,@HeavyHiker @jennobenno @MarlingaForMI10 The candidates for Senate &amp; Governor in PA and Wisconsin where I live do NOT live in their respective States. I meant to generalize and obviously was not aware of specifics of the MO race. I apologize for this. I am still opposed to running candidates who do not live in the area.,9/26/22 22:15,ElofLA,,2059,2066,0,0,@HeavyHiker @jennobenno @MarlingaForMI10 The candidates for Senate &amp; Governor in PA and Wisconsin where I live do NOT live in their respective States. I meant to generalize and obviously was not aware of specifics of the MO race. I apologize for this. I am still opposed to running candidates who do not live in the area.,
4206,1.57E+18,"@RubenGallego @SenatorSinema Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",9/26/22 22:11,jbradford1959,,157,265,80,0,"@RubenGallego @SenatorSinema Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",
4207,1.57E+18,"We are going to flip these 5 seats to increase our Democratic majority in the U.S. Senate:

Tim Ryan (OH)
John Fetterman (PA)
Cheri Beasley (NC)
Val Demings (FL)
Mandela Barnes (WI)

Chip in $10, $25, $50, $100 or more to support our grassroots efforts: https://t.co/Z3F4lTLVaa https://t.co/qPBmNQKKDY",9/26/22 22:11,BrendaBuja1,,467,109,1874,0,"We are going to flip these 5 seats to increase our Democratic majority in the U.S. Senate:

Tim Ryan (OH)
John Fetterman (PA)
Cheri Beasley (NC)
Val Demings (FL)
Mandela Barnes (WI)

Chip in $10, $25, $50, $100 or more to support our grassroots efforts: https://t.co/Z3F4lTLVaa https://t.co/qPBmNQKKDY",
4208,1.57E+18,"@BillyBaldwin Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",9/26/22 22:11,marianapeba,,93,32,1,4,"@BillyBaldwin Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",
4209,1.57E+18,"@joncoopertweets Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",9/26/22 22:10,marianapeba,,93,32,0,0,"@joncoopertweets Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",
4210,1.57E+18,"@DrOz ""voters consider personality, character traits and other factors.""
https://t.co/K9NqoJ7IOt
https://t.co/jlu75oBUjo
https://t.co/F8yZri6a9l
https://t.co/JC0nhVDfNs
https://t.co/TJQgGlLkMe
https://t.co/dqfHZs5Lsn 

Vote for @JohnFetterman for US Senate
Knows Supermarkets in PA",9/26/22 22:10,Auto_Bond,,726,748,0,1,"@DrOz ""voters consider personality, character traits and other factors.""
https://t.co/K9NqoJ7IOt
https://t.co/jlu75oBUjo
https://t.co/F8yZri6a9l
https://t.co/JC0nhVDfNs
https://t.co/TJQgGlLkMe
https://t.co/dqfHZs5Lsn 

Vote for @JohnFetterman for US Senate
Knows Supermarkets in PA",
4211,1.57E+18,"@mmpadellan One more reason for all to understand , we must VOTE to win more than 2020 !
We need MORE than 2 freaking seats on the Senate ! 
Val Demings FL TimRyan OH Fetterman PA Warnock GA Mike Franken Iowa Booker Ky Mandela WI Mark Kelly AZ Catherine Cortez NV Maggie Hassan NH Ã°Å¸â€¡ÂºÃ°Å¸â€¡Â¸Ã°Å¸â€¡ÂºÃ°Å¸â€¡Â¸Ã°Å¸â€™â„¢Ã°Å¸â€”Â³ https://t.co/WVH3qUvM57cedar falls, iowa",9/26/22 22:10,DebiNagle,,1701,1195,3,0,"@mmpadellan One more reason for all to understand , we must VOTE to win more than 2020 !
We need MORE than 2 freaking seats on the Senate ! 
Val Demings FL TimRyan OH Fetterman PA Warnock GA Mike Franken Iowa Booker Ky Mandela WI Mark Kelly AZ Catherine Cortez NV Maggie Hassan NH Ã°Å¸â€¡ÂºÃ°Å¸â€¡Â¸Ã°Å¸â€¡ÂºÃ°Å¸â€¡Â¸Ã°Å¸â€™â„¢Ã°Å¸â€”Â³ https://t.co/WVH3qUvM57","cedar falls, iowa"
4212,1.57E+18,"ALL EYES ON PENNSYLVANIA: Voters are asking PA Democratic candidate John Fetterman to release his medical records following his stroke. TONIGHT on ""Hannity,"" PA GOP Senate candidate @DrOz will react.buckeye, az",9/26/22 22:10,Writing4Life197,,4441,1429,426,0,"ALL EYES ON PENNSYLVANIA: Voters are asking PA Democratic candidate John Fetterman to release his medical records following his stroke. TONIGHT on ""Hannity,"" PA GOP Senate candidate @DrOz will react.","buckeye, az"
4213,1.57E+18,"@RubenGallego @SenatorSinema Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",9/26/22 22:09,GailBodin1,,760,457,80,0,"@RubenGallego @SenatorSinema Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",
4214,1.57E+18,"@PolitiFactWisc Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",9/26/22 22:09,marianapeba,,93,32,0,0,"@PolitiFactWisc Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",
4215,1.57E+18,"@AaronBlake Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",9/26/22 22:08,marianapeba,,93,32,0,0,"@AaronBlake Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",
4216,1.57E+18,"@ChrisMurphyCT Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",9/26/22 22:08,marianapeba,,93,32,0,0,"@ChrisMurphyCT Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",
4217,1.57E+18,"""...When casting their ballots, voters consider personality, party allegiance, character traits and other factors. In PA's Senate election, a candidateÃ¢â‚¬â„¢s personal health has come to the fore...
https://t.co/EKHRQgJRcGgrand rapids, mi",9/26/22 22:08,Cherib1965,,3502,4177,72,0,"""...When casting their ballots, voters consider personality, party allegiance, character traits and other factors. In PA's Senate election, a candidateÃ¢â‚¬â„¢s personal health has come to the fore...
https://t.co/EKHRQgJRcG","grand rapids, mi"
4218,1.57E+18,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceÃ¢â‚¬Â¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, NewtÃ¢â‚¬â„¢s an idiot. https://t.co/lw0ISbQzce",9/26/22 22:08,lizpere75,,2293,2557,564,0,"Wow. I was worried that Dr. Oz was a lying rich guy with no connection to PA trying to simply buy a Senate seat while playing MAGA after years of defrauding people with fake medical adviceÃ¢â‚¬Â¦then I found out Fetterman has a song lyric tattoo. Game changer. 

Also, NewtÃ¢â‚¬â„¢s an idiot. https://t.co/lw0ISbQzce",
4219,1.57E+18,"@JoJoFromJerz Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FLlos angeles, california",9/26/22 22:07,hersackherself,,305,210,7,0,"@JoJoFromJerz Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL","los angeles, california"
4220,1.57E+18,"@RubenGallego @SenatorSinema Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",9/26/22 22:07,JudyWoods8,,7986,7560,80,0,"@RubenGallego @SenatorSinema Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",
4221,1.57E+18,"Philly Police Union Endorses Republican Oz in Pa. Senate Race
https://t.co/shyyL8ZuXk

Download Now
https://t.co/0Ycze7aOHrfuck the supreme court!!!Ã°Ã¿â€“â€¢Ã°Ã¿ÂÂ¾",9/26/22 22:06,RalphBerriosMo1,,5030,4572,0,0,"Philly Police Union Endorses Republican Oz in Pa. Senate Race
https://t.co/shyyL8ZuXk

Download Now
https://t.co/0Ycze7aOHr",fuck the supreme court!!!Ã°Ã¿â€“â€¢Ã°Ã¿ÂÂ¾
4222,1.57E+18,"@ABlackPolitical @MeidasTouch Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",9/26/22 22:05,marianapeba,,93,32,1,2,"@ABlackPolitical @MeidasTouch Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",
4223,1.57E+18,@dougmastriano https://t.co/q1CljsMguB,9/26/22 22:04,ESugarloaf,,4322,3987,0,1,@dougmastriano https://t.co/q1CljsMguB,
4224,1.57E+18,"@MeidasTouch Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",9/26/22 22:04,marianapeba,,93,32,4,4,"@MeidasTouch Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",
4225,1.57E+18,"@briantylercohen Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",9/26/22 22:02,marianapeba,,93,32,0,0,"@briantylercohen Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",
4226,1.57E+18,"1/2: GOP Senate candidate Kathy Barnette marching with the Proud Boys on their way to storm the U.S. Capitol, Jan 6, 2021.

3/4: Kathy Barnette at a rally in Trooper, PA on Oct 31, 2020.

Note the jacket and the gray gloves with black fingertips in all 4 photos. https://t.co/t2CUdaNxBw",9/26/22 22:02,CitizenFront,,4991,820,710,0,"1/2: GOP Senate candidate Kathy Barnette marching with the Proud Boys on their way to storm the U.S. Capitol, Jan 6, 2021.

3/4: Kathy Barnette at a rally in Trooper, PA on Oct 31, 2020.

Note the jacket and the gray gloves with black fingertips in all 4 photos. https://t.co/t2CUdaNxBw",
4227,1.57E+18,"Left: GOP Senate candidate Kathy Barnette marching with the Proud Boys on their way to storm the U.S. Capitol, Jan 6, 2021.

Right: Barnette wearing the same jacket, Oct 31, 2020 at a rally in Trooper, PA. https://t.co/hC7O5MqAN8",9/26/22 22:02,CitizenFront,,4991,820,1050,0,"Left: GOP Senate candidate Kathy Barnette marching with the Proud Boys on their way to storm the U.S. Capitol, Jan 6, 2021.

Right: Barnette wearing the same jacket, Oct 31, 2020 at a rally in Trooper, PA. https://t.co/hC7O5MqAN8",
4228,1.57E+18,"@RubenGallego @SenatorSinema Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",9/26/22 22:02,BryanWinsAgain,,12855,13570,80,0,"@RubenGallego @SenatorSinema Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",
4229,1.57E+18,"@emptywheel Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",9/26/22 22:01,marianapeba,,93,32,0,0,"@emptywheel Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",
4230,1.57E+18,"Enlarged image of candidate running for US Senate in PA , at 1/6 Capitol right next to Proud Boys https://t.co/K58PzVI0Xo https://t.co/EIHbSrUit1",9/26/22 22:00,CitizenFront,,4991,820,6,0,"Enlarged image of candidate running for US Senate in PA , at 1/6 Capitol right next to Proud Boys https://t.co/K58PzVI0Xo https://t.co/EIHbSrUit1",
4231,1.57E+18,"In a sign of Republican desperation, Tucker Carlson and Newt Gingrich are criticizing PA Senate candidate John FettermanÃ¢â‚¬â„¢s tattoos. ItÃ¢â‚¬â„¢s also a sign that the GOP has no ideas to actually help people.seattle, wa",9/26/22 22:00,IssyBarney,,4198,3465,185,0,"In a sign of Republican desperation, Tucker Carlson and Newt Gingrich are criticizing PA Senate candidate John FettermanÃ¢â‚¬â„¢s tattoos. ItÃ¢â‚¬â„¢s also a sign that the GOP has no ideas to actually help people.","seattle, wa"
4232,1.57E+18,"@dscc Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",9/26/22 22:00,marianapeba,,93,32,1,2,"@dscc Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",
4233,1.57E+18,"@JoJoFromJerz Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",9/26/22 21:59,marianapeba,,93,32,0,0,"@JoJoFromJerz Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",
4234,1.57E+18,"@PalmerReport Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",9/26/22 21:58,ThelonRyles,,2917,1887,10,0,"@PalmerReport Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL",
4235,1.57E+18,"@PalmerReport Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FLprescott, az",9/26/22 21:58,BJohn_Hodges,,1068,620,10,0,"@PalmerReport Please share candidates in competitive Senate races like.
Blue:
@ReverendWarnock GA
@CortezMasto NV
@CaptMarkKelly AZ
@Maggie_Hassan NH
@MichaelBennet CO

Possible Blue:
@TimRyan OH
@TheOtherMandela WI
@JohnFetterman PA
@CheriBeasleyNC NC
@valdemings FL","prescott, az"
